bhk,propertytype,location,sqft,pricepersqft,totalprice
2,Flat,Jodhpur,120.0,4000,2300000
3,House,Jodhpur,1530.0,2780,5000000
3,Villa,Jodhpur,1100.0,2159,8500000
3,Villa,Jodhpur,1370.0,3000,4980000
3,Flat,Jodhpur,1530.0,9375,4500000
2,Flat,Jodhpur,800.0,7292,3600000
3,Villa,Jodhpur,2550.0,1909,15500000
2,Flat,Jodhpur,750.0,2400,3000000
2,Villa,Jodhpur,1151.0,3636,3200000
2,House,Jodhpur,1000.0,2763,2600000
3,House,Jodhpur,1500.0,2485,4500000
2,House,Jodhpur,800.0,8553,7500000
3,House,Jodhpur,1200.0,3214,17500000
2,Flat,Jodhpur,550.0,2394,1050000
2,Flat,Jodhpur,1125.0,3869,2700000
3,Flat,Jodhpur,1650.0,11667,6000000
2,Flat,Jodhpur,532.0,6531,1470000
2,Flat,Jodhpur,532.0,6000,1470000
3,Villa,Jodhpur,1146.0,5138,3800000
3,House,Jodhpur,760.0,4667,6500000
3,Flat,Jodhpur,1400.0,4333,4500000
2,House,Jodhpur,610.0,4225,1700000
3,House,Jodhpur,1370.0,6500,5300000
2,House,Jodhpur,1200.0,4902,14000000
3,House,Jodhpur,2450.0,4625,16000000
2,House,Jodhpur,1000.0,2675,6000000
3,House,Jodhpur,1012.0,6000,5200000
3,House,Jodhpur,900.0,4902,4200000
2,House,Jodhpur,648.0,3412,4500000
3,Flat,Jodhpur,980.0,3704,5200000
3,Flat,Jodhpur,1420.0,5000,6000000
2,House,Jodhpur,481.0,10000,3250000
2,Flat,Jodhpur,918.0,6400,4500000
3,House,Jodhpur,625.0,4177,4500000
3,House,Jodhpur,2430.0,6333,6500000
3,House,Jodhpur,1650.0,6400,9900000
3,House,Jodhpur,816.0,3864,4000000
2,Villa,Jodhpur,850.0,4963,2900000
3,Flat,Jodhpur,1350.0,5833,5000000
2,House,Jodhpur,900.0,6805,4500000
3,House,Jodhpur,1000.0,7200,10000000
2,House,Jodhpur,1250.0,4688,8000000
2,Flat,Jodhpur,1221.0,9455,5100000
3,House,Jodhpur,1200.0,11250,7600000
2,House,Jodhpur,1250.0,5185,8000000
3,Flat,Jodhpur,1320.0,6667,5100000
2,House,Jodhpur,1350.0,33333,6700000
2,Flat,Jodhpur,1200.0,4444,7000000
2,House,Jodhpur,338.0,1314,2300000
3,House,Jodhpur,1250.0,3571,9000000
2,House,Jodhpur,1600.0,2250,7500000
3,House,Jodhpur,1500.0,5800,13000000
3,House,Jodhpur,2000.0,3111,22500000
2,Villa,Jodhpur,1200.0,7727,7000000
3,House,Jodhpur,1350.0,1500,9000000
3,House,Jodhpur,1800.0,3396,60000000
2,House,Jodhpur,900.0,3000,4000000
2,Flat,Jodhpur,1750.0,2857,2300000
2,Flat,Jodhpur,832.0,3750,5000000
3,House,Jodhpur,2100.0,3824,7500000
3,Villa,Jodhpur,800.0,4545,2550000
2,House,Jodhpur,600.0,2375,1350000
2,House,Jodhpur,1000.0,2286,5800000
3,House,Jodhpur,900.0,4000,2800000
3,House,Jodhpur,1100.0,2667,8500000
2,Flat,Jodhpur,500.0,4444,750000
3,Flat,Jodhpur,1325.0,5556,4500000
3,Villa,Jodhpur,3000.0,4865,9000000
3,House,Jodhpur,875.0,3462,2500000
2,Villa,Jodhpur,2400.0,3486,9000000
3,House,Jodhpur,1700.0,3875,6500000
2,Flat,Jodhpur,1262.0,5700,4200000
2,House,Jodhpur,900.0,3363,15000000
3,Villa,Jodhpur,800.0,4400,1900000
3,House,Jodhpur,800.0,5860,3200000
2,Flat,Jodhpur,750.0,300,3000000
2,Flat,Jodhpur,1000.0,10494,3200000
3,Villa,Jodhpur,1800.0,4375,8000000
3,Flat,Jodhpur,1100.0,3500,7500000
3,Flat,Jodhpur,1747.0,6667,8500000
3,Villa,Jodhpur,800.0,4718,4500000
2,Flat,Jodhpur,1291.0,6500,4500000
2,House,Jodhpur,800.0,7200,3100000
3,Flat,Jodhpur,855.0,2143,5700000
2,Flat,Jodhpur,1130.0,1714,3800000
2,Flat,Jodhpur,500.0,2143,2200000
3,Villa,Jodhpur,785.0,1714,4600000
3,Villa,Jodhpur,3000.0,2500,900000
3,House,Jodhpur,1620.0,7500,17000000
3,House,Jodhpur,700.0,3214,3500000
3,House,Jodhpur,1000.0,6111,3500000
2,Flat,Jodhpur,900.0,3936,6000000
3,House,Jodhpur,1700.0,3539,8020000
3,House,Jodhpur,1000.0,4685,6500000
3,House,Jodhpur,1250.0,3471,9000000
2,Flat,Jodhpur,700.0,5325,1500000
2,Flat,Jodhpur,875.0,4462,1500000
2,Flat,Jodhpur,700.0,8148,1500000
2,Flat,Jodhpur,875.0,4348,1500000
3,House,Jodhpur,2000.0,21429,5000000
3,House,Jodhpur,2000.0,3968,15000000
3,House,Jodhpur,1400.0,6500,4500000
3,House,Jodhpur,1800.0,3578,11000000
3,Flat,Jodhpur,1250.0,3444,4920000
2,Flat,Jodhpur,1800.0,3488,6653502
2,House,Jodhpur,1241.18,11574,9000000
3,House,Jodhpur,1241.18,3487,7000000
2,House,Jodhpur,1241.18,3458,6653502
3,Flat,Kanpur,1770.0,5932,10500000
3,Flat,Kanpur,2077.0,6307,13100000
2,House,Kanpur,900.0,5000,4500000
3,Flat,Kanpur,1350.0,3800,5700000
3,Flat,Kanpur,1450.0,3636,6000000
2,House,Kanpur,1350.0,3667,5500000
3,Flat,Kanpur,1585.0,5047,8000000
5,House,Kanpur,2250.0,12222,22000000
7,House,Kanpur,5204.0,19351,100700000
3,Flat,Kanpur,200000.0,4393,6150000
3,Flat,Kanpur,1350.0,4815,6500000
2,Flat,Kanpur,700.0,6667,5000000
2,Flat,Kanpur,850.0,9444,8500000
3,Flat,Kanpur,2000.0,6250,7500000
4,Flat,Kanpur,1875.0,5000,12500000
3,Flat,Kanpur,1953.0,7066,13799999
2,House,Kanpur,2358.0,8906,21000000
3,Flat,Kanpur,1500.0,5091,8400000
3,Flat,Kanpur,1350.0,5037,6800000
3,Flat,Kanpur,1350.0,4857,6800000
4,Flat,Kanpur,2250.0,11111,21000000
5,House,Kanpur,1620.0,5909,18000000
4,Flat,Kanpur,2200.0,4000,13000000
3,Flat,Kanpur,1250.0,5488,5000000
3,Flat,Kanpur,1350.0,4762,6400000
2,Flat,Kanpur,800.0,12184,4500000
2,Flat,Kanpur,975.0,5263,5000000
3,Flat,Kanpur,1425.0,8667,7500000
2,House,Kanpur,1500.0,4969,15000000
3,Flat,Kanpur,1500.0,4912,13000000
3,Flat,Kanpur,1630.0,11786,8100000
3,Flat,Kanpur,1649.0,12387,8100000
3,House,Kanpur,1500.0,4500,33000000
5,House,Kanpur,3600.0,4167,18000000
2,Flat,Kanpur,1200.0,10144,10500000
3,Flat,Kanpur,1400.0,14363,6200000
2,Flat,Kanpur,1080.0,20000,4500000
6,House,Kanpur,3204.0,5333,32500000
3,House,Kanpur,2228.0,7273,32000000
3,House,Kanpur,1800.0,4576,40000000
2,Flat,Kanpur,1100.0,10800,4800000
4,Flat,Kanpur,1800.0,4750,16000000
4,House,Kanpur,9400.0,6111,42100000
4,Flat,Kanpur,2500.0,7688,27000000
3,Flat,Kanpur,5900.0,5076,40000000
9,House,Kanpur,1800.0,7122,9500000
3,House,Kanpur,1600.0,5357,11000000
3,Flat,Kanpur,1626.0,4333,12500000
2,Flat,Kanpur,985.0,1852,5000000
3,Flat,Kanpur,1725.0,9242,12200000
3,Flat,Kanpur,1100.0,3125,7500000
3,Flat,Kanpur,1273.0,4167,6500000
6,House,Kanpur,1800.0,8737,3500000
6,Flat,Kanpur,3100.0,5833,30500000
4,Flat,Kanpur,3200.0,6892,10000000
3,Flat,Kanpur,1475.0,18000,6500000
3,House,Kanpur,900.0,8611,8300000
10,House,Kanpur,6000.0,5760,35000000
3,Flat,Kanpur,941.0,4111,10000000
3,House,Kanpur,2500.0,4594,45000000
3,House,Kanpur,1560.0,4630,15500000
4,House,Kanpur,900.0,4800,3700000
3,Flat,Kanpur,1315.0,5336,7500000
4,Villa,Kanpur,1080.0,5833,5000000
3,Flat,Kanpur,1250.0,11545,6800000
2,Flat,Kanpur,765.0,4273,4800000
2,Flat,Kanpur,811.0,421,4500000
2,Flat,Kanpur,1087.0,4960,5800000
4,Flat,Kanpur,3000.0,3939,17500000
4,Flat,Kanpur,2600.0,5556,29000000
3,Flat,Kanpur,1490.0,4464,7200000
5,House,Kanpur,1450.0,7143,6500000
2,Flat,Kanpur,950.0,13932,6200000
3,Flat,Kanpur,1400.0,2727,6500000
6,House,Kanpur,4500.0,9737,25000000
4,Flat,Kanpur,2600.0,8108,12500000
